2021-09-07T22:55:06.009+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,0,30,Default task
2021-09-07T22:55:07.019+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,0,30,Default task
2021-09-07T22:55:07.718+09:00,sm136,Action,EditorEnter,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,0,30,Default task
2021-09-07T22:55:07.720+09:00,sm136,KeyEvent,10:10:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,4,Default task
2021-09-07T22:55:08.031+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,4,Default task
2021-09-07T22:55:09.046+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,4,Default task
2021-09-07T22:55:09.124+09:00,sm136,KeyEvent,112:80:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,4,Default task
2021-09-07T22:55:09.334+09:00,sm136,KeyEvent,117:85:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,5,Default task
2021-09-07T22:55:09.634+09:00,sm136,KeyEvent,98:66:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,6,Default task
2021-09-07T22:55:09.725+09:00,sm136,KeyEvent,108:76:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,7,Default task
2021-09-07T22:55:10.047+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,8,Default task
2021-09-07T22:55:10.145+09:00,sm136,KeyEvent,105:73:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,8,Default task
2021-09-07T22:55:10.324+09:00,sm136,KeyEvent,99:67:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,9,Default task
2021-09-07T22:55:10.896+09:00,sm136,KeyEvent,32:32:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,10,Default task
2021-09-07T22:55:11.048+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,11,Default task
2021-09-07T22:55:11.135+09:00,sm136,KeyEvent,115:83:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,11,Default task
2021-09-07T22:55:11.314+09:00,sm136,KeyEvent,116:84:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,12,Default task
2021-09-07T22:55:11.465+09:00,sm136,KeyEvent,97:65:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,13,Default task
2021-09-07T22:55:12.062+09:00,sm136,IdeState,Active,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,14,Default task
2021-09-07T22:55:12.095+09:00,sm136,Action,EditorChooseLookupItemReplace,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,14,Default task
2021-09-07T22:55:12.103+09:00,sm136,KeyEvent,9:9:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,18,Default task
2021-09-07T22:55:12.514+09:00,sm136,KeyEvent,32:32:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/PrimeNumberMain.java,,1,18,Default task
