2021-09-02T19:09:50.017+09:00,sm136,IdeState,Active,HelloWorld,Project,,,-1,-1,Default task
2021-09-02T19:09:51.048+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:52.049+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:52.608+09:00,sm136,Action,NewClass,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:53.052+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:54.063+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:54.924+09:00,sm136,KeyEvent,65535:16:1,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.069+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.071+09:00,sm136,KeyEvent,72:72:1,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.310+09:00,sm136,KeyEvent,101:69:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.431+09:00,sm136,KeyEvent,108:76:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.550+09:00,sm136,KeyEvent,108:76:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:55.731+09:00,sm136,KeyEvent,111:79:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:56.082+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:56.241+09:00,sm136,KeyEvent,65535:16:1,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:56.421+09:00,sm136,KeyEvent,87:87:1,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:56.661+09:00,sm136,KeyEvent,111:79:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:56.872+09:00,sm136,KeyEvent,114:82:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:57.050+09:00,sm136,KeyEvent,108:76:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:57.094+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:58.096+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:58.220+09:00,sm136,KeyEvent,100:68:0,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:09:59.111+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:00.125+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:01.127+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:02.133+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:03.134+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:04.150+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:05.165+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:06.180+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:07.181+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:08.196+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:09.211+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:10.213+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:11.215+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:12.228+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:13.238+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:14.244+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:15.253+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:16.268+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:17.276+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:18.277+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:19.278+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:20.283+09:00,sm136,IdeState,Inactive,,,,,-1,-1,
2021-09-02T19:10:21.298+09:00,sm136,IdeState,Active,HelloWorld,Popup,,,-1,-1,Default task
2021-09-02T19:10:22.307+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,24,Default task
2021-09-02T19:10:23.320+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,24,Default task
2021-09-02T19:10:24.327+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:25.329+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:26.337+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:27.350+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:28.354+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:29.363+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:30.379+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:31.394+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
2021-09-02T19:10:32.397+09:00,sm136,IdeState,Active,HelloWorld,Editor,C:/Users/sm136/IdeaProjects/HelloWorld/src/HelloWorld.java,,0,25,Default task
