2021-09-15T17:16:57.216+09:00,sm136,KeyEvent,112:80:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,4,Default task
2021-09-15T17:16:57.283+09:00,sm136,KeyEvent,117:85:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,5,Default task
2021-09-15T17:16:57.512+09:00,sm136,KeyEvent,98:66:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,6,Default task
2021-09-15T17:16:57.633+09:00,sm136,KeyEvent,108:76:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,7,Default task
2021-09-15T17:16:57.784+09:00,sm136,KeyEvent,105:73:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,8,Default task
2021-09-15T17:16:57.902+09:00,sm136,KeyEvent,99:67:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,9,Default task
2021-09-15T17:16:59.673+09:00,sm136,KeyEvent,32:32:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,10,Default task
2021-09-15T17:16:59.853+09:00,sm136,KeyEvent,115:83:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,11,Default task
2021-09-15T17:17:00.033+09:00,sm136,KeyEvent,116:84:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,12,Default task
2021-09-15T17:17:00.214+09:00,sm136,Action,EditorChooseLookupItemReplace,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,13,Default task
2021-09-15T17:17:00.238+09:00,sm136,KeyEvent,9:9:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,18,Default task
2021-09-15T17:17:01.083+09:00,sm136,KeyEvent,118:86:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,18,Default task
2021-09-15T17:17:01.173+09:00,sm136,KeyEvent,111:79:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,19,Default task
2021-09-15T17:17:01.294+09:00,sm136,KeyEvent,105:73:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,20,Default task
2021-09-15T17:17:01.475+09:00,sm136,Action,EditorChooseLookupItemReplace,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,21,Default task
2021-09-15T17:17:01.483+09:00,sm136,KeyEvent,9:9:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,23,Default task
2021-09-15T17:17:02.282+09:00,sm136,KeyEvent,109:77:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,23,Default task
2021-09-15T17:17:02.372+09:00,sm136,KeyEvent,97:65:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,24,Default task
2021-09-15T17:17:02.462+09:00,sm136,KeyEvent,105:73:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,25,Default task
2021-09-15T17:17:02.554+09:00,sm136,KeyEvent,110:78:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,26,Default task
2021-09-15T17:17:02.823+09:00,sm136,KeyEvent,65535:16:1,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,27,Default task
2021-09-15T17:17:03.003+09:00,sm136,KeyEvent,40:57:1,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,,1,27,Default task
2021-09-15T17:17:03.754+09:00,sm136,KeyEvent,65535:16:1,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,ArrayEnum::main,1,28,Default task
2021-09-15T17:17:03.844+09:00,sm136,KeyEvent,83:83:1,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,ArrayEnum::main,1,28,Default task
2021-09-15T17:17:04.036+09:00,sm136,KeyEvent,116:84:0,0907,Editor,C:/Users/sm136/IdeaProjects/0907/src/ArrayEnum.java,ArrayEnum::main,1,29,Default task
